Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,08Jan2024,07Feb2024,PE,43000.00,,,,29.20,,7.40,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,43500.00,,,,48.35,,15.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,44000.00,56.40,59.95,55.25,59.95,59.95,59.95,21.00,138.78,0.18,315.00,315.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,44500.00,,,,119.10,,54.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45000.00,,,,177.70,,95.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45200.00,,,,206.75,,117.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45300.00,,,,222.60,,129.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45400.00,,,,239.35,,143.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45500.00,,,,257.10,,157.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45600.00,,,,275.80,,173.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45700.00,,,,295.55,,190.40,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45800.00,,,,316.35,,208.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,45900.00,,,,338.20,,227.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46000.00,170.35,239.70,161.50,239.45,239.35,239.45,84.00,582.41,2.81,930.00,855.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46100.00,,,,385.30,,270.80,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46200.00,,,,412.35,,294.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46300.00,,,,436.65,,319.45,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46400.00,,,,464.40,,346.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46500.00,,,,493.35,,374.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46600.00,,,,523.60,,404.15,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46700.00,,,,555.15,,435.65,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46800.00,,,,588.05,,468.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,46900.00,,,,622.20,,503.80,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47000.00,400.00,527.00,320.00,512.50,504.10,512.50,258.00,1835.64,16.74,1710.00,1710.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47100.00,,,,694.65,,578.95,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47200.00,,,,732.90,,619.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47300.00,,,,772.55,,661.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47400.00,,,,813.60,,705.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47500.00,447.75,723.35,447.75,721.65,686.50,721.65,290.00,2093.53,27.28,2910.00,2745.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47600.00,,,,443.95,443.95,798.55,,,,60.00,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47700.00,,,,945.20,,848.00,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47800.00,660.05,660.35,600.15,660.35,660.35,899.25,41.00,297.97,4.00,495.00,495.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,47900.00,653.60,684.25,653.60,684.25,684.25,952.40,2.00,14.57,0.20,30.00,15.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48000.00,700.00,975.00,650.70,960.00,957.00,960.00,224.00,1637.98,25.18,1725.00,1485.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48100.00,709.00,984.30,704.50,984.25,984.25,1064.05,23.00,168.63,2.68,255.00,15.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48200.00,706.05,884.60,610.90,835.35,835.35,1122.60,21.00,154.33,2.50,195.00,30.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48300.00,832.00,1100.05,832.00,1100.00,1100.00,1182.90,22.00,162.90,3.51,300.00,240.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48400.00,,,,1301.65,,1244.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48500.00,,,,1358.20,,1308.65,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48600.00,,,,1416.10,,1374.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48700.00,,,,1475.40,,1441.15,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48800.00,,,,1536.05,,1509.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,48900.00,,,,1598.00,,1580.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49000.00,,,,1661.30,,1651.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49100.00,,,,1725.90,,1725.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49200.00,,,,1791.75,,1799.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49300.00,,,,1858.85,,1876.00,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49400.00,,,,1927.20,,1953.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49500.00,,,,1996.75,,2032.25,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49600.00,,,,2067.45,,2112.25,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49700.00,,,,2139.35,,2193.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49800.00,,,,2212.40,,2275.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,49900.00,,,,2288.70,,2359.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50000.00,,,,2364.15,,2443.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50100.00,,,,2438.55,,2529.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50200.00,,,,2515.85,,2615.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50300.00,,,,2594.15,,2703.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50400.00,,,,2673.40,,2791.45,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50500.00,,,,2753.60,,2880.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50600.00,,,,2834.70,,2970.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50700.00,,,,2916.70,,3060.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50800.00,,,,2999.55,,3152.15,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,50900.00,,,,3083.20,,3244.00,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,51000.00,,,,3167.60,,3336.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,51100.00,,,,3252.80,,3429.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,51200.00,,,,3338.75,,3523.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,51500.00,,,,3600.70,,3806.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,52000.00,,,,4049.35,,4286.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,52500.00,,,,4510.55,,4773.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,53000.00,,,,4981.45,,5264.20,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,53500.00,,,,5459.80,,5757.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,54000.00,,,,5943.65,,6253.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,54500.00,,,,6431.50,,6749.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,PE,55000.00,,,,6922.25,,7246.00,,,,,,47450.25
