Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
BANKNIFTY,08Jan2024,07Feb2024,CE,46200.00,,,,2239.10,,1800.25,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46300.00,,,,2164.15,,1725.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46400.00,,,,2092.55,,1653.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46500.00,,,,2022.25,,1581.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46600.00,,,,1953.20,,1512.25,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46700.00,,,,1885.45,,1444.30,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46800.00,,,,1819.00,,1378.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,46900.00,,,,1753.85,,1313.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47000.00,,,,1690.10,,1250.75,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47100.00,,,,1627.70,,1189.80,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47200.00,,,,1566.65,,1130.60,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47300.00,,,,1507.00,,1073.25,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47400.00,,,,1448.75,,1017.70,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47500.00,1250.00,1250.00,970.00,985.00,989.95,985.00,10.00,72.82,1.57,135.00,135.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47600.00,1336.45,1336.45,1000.00,1001.00,1001.00,1001.00,5.00,36.60,0.90,75.00,75.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47700.00,,,,1282.45,,862.15,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47800.00,1109.30,1113.05,844.65,852.45,845.00,852.45,24.00,175.67,3.59,210.00,210.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,47900.00,1075.00,1075.00,789.95,789.95,789.95,789.95,17.00,124.61,2.47,255.00,210.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48000.00,1060.75,1110.60,720.00,736.75,732.00,736.75,428.00,3140.04,58.44,5760.00,4305.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48100.00,919.00,919.00,681.10,698.35,681.10,698.35,28.00,204.99,2.97,405.00,405.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48200.00,1059.20,1059.20,628.30,657.00,628.30,657.00,88.00,647.22,10.98,1155.00,1155.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48300.00,812.50,812.55,612.70,612.70,612.70,600.35,5.00,36.78,0.56,120.00,15.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48400.00,,,,943.75,,562.95,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48500.00,789.10,790.20,506.30,516.90,506.30,516.90,216.00,1592.61,21.21,2370.00,2355.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48600.00,771.75,771.75,512.95,518.75,520.65,518.75,204.00,1507.64,20.48,285.00,285.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48700.00,,,,819.60,,460.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48800.00,,,,780.95,,430.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,48900.00,,,,743.60,,400.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49000.00,545.05,560.00,346.25,363.35,367.90,363.35,545.00,4044.39,38.64,4035.00,3390.00,47450.25
